clip_name,recorder,conf_bin,model_confidence,birdnet_confidence,human_activity_score,audio_file,spectrogram_file,category,notes
Audio_Moth_4_20250320_045631.wav,Audio_Moth_4,high,0.899549663066864,0.0,0.0,audio/Audio_Moth_4_high_Audio_Moth_4_20250320_045631.wav,spectrograms/Audio_Moth_4_high_Audio_Moth_4_20250320_045631.png,faint-bird,
Audio_Moth_4_20250318_093431.wav,Audio_Moth_4,high,0.8880825042724609,0.0,0.0,audio/Audio_Moth_4_high_Audio_Moth_4_20250318_093431.wav,spectrograms/Audio_Moth_4_high_Audio_Moth_4_20250318_093431.png,faint-bird,
Audio_Moth_5_20250321_064830.wav,Audio_Moth_5,high,1.0,0.0,0.0,audio/Audio_Moth_5_high_Audio_Moth_5_20250321_064830.wav,spectrograms/Audio_Moth_5_high_Audio_Moth_5_20250321_064830.png,faint-bird,
Audio_Moth_5_20250320_111514.wav,Audio_Moth_5,high,0.9986923336982728,0.0,0.0,audio/Audio_Moth_5_high_Audio_Moth_5_20250320_111514.wav,spectrograms/Audio_Moth_5_high_Audio_Moth_5_20250320_111514.png,faint-bird,
Audio_Moth_5_20250317_135915.wav,Audio_Moth_5,high,0.9979156851768494,0.0,0.0,audio/Audio_Moth_5_high_Audio_Moth_5_20250317_135915.wav,spectrograms/Audio_Moth_5_high_Audio_Moth_5_20250317_135915.png,faint-bird,
Audio_Moth_5_20250321_101251.wav,Audio_Moth_5,high,0.9939008951187134,0.0,0.0,audio/Audio_Moth_5_high_Audio_Moth_5_20250321_101251.wav,spectrograms/Audio_Moth_5_high_Audio_Moth_5_20250321_101251.png,faint-bird,
Audio_Moth_5_20250320_120026.wav,Audio_Moth_5,high,0.9921537041664124,0.0,0.0,audio/Audio_Moth_5_high_Audio_Moth_5_20250320_120026.wav,spectrograms/Audio_Moth_5_high_Audio_Moth_5_20250320_120026.png,faint-bird,
Audio_Moth_5_20250320_074508.wav,Audio_Moth_5,high,0.9885895252227784,0.0,0.0,audio/Audio_Moth_5_high_Audio_Moth_5_20250320_074508.wav,spectrograms/Audio_Moth_5_high_Audio_Moth_5_20250320_074508.png,faint-bird,
Audio_Moth_5_20250317_123300.wav,Audio_Moth_5,high,0.9697540402412416,0.0,0.0,audio/Audio_Moth_5_high_Audio_Moth_5_20250317_123300.wav,spectrograms/Audio_Moth_5_high_Audio_Moth_5_20250317_123300.png,faint-bird,
Audio_Moth_5_20250320_115423.wav,Audio_Moth_5,high,0.967305064201355,0.0,0.0,audio/Audio_Moth_5_high_Audio_Moth_5_20250320_115423.wav,spectrograms/Audio_Moth_5_high_Audio_Moth_5_20250320_115423.png,faint-bird,
Audio_Moth_5_20250319_180544.wav,Audio_Moth_5,high,0.9663905501365662,0.0,0.0,audio/Audio_Moth_5_high_Audio_Moth_5_20250319_180544.wav,spectrograms/Audio_Moth_5_high_Audio_Moth_5_20250319_180544.png,faint-bird,
Audio_Moth_5_20250318_140119.wav,Audio_Moth_5,high,0.924299955368042,0.0,0.0,audio/Audio_Moth_5_high_Audio_Moth_5_20250318_140119.wav,spectrograms/Audio_Moth_5_high_Audio_Moth_5_20250318_140119.png,faint-bird,
Audio_Moth_5_20250317_141500.wav,Audio_Moth_5,high,0.9219876527786256,0.0,0.0,audio/Audio_Moth_5_high_Audio_Moth_5_20250317_141500.wav,spectrograms/Audio_Moth_5_high_Audio_Moth_5_20250317_141500.png,faint-bird,
Audio_Moth_5_20250318_071140.wav,Audio_Moth_5,high,0.909861981868744,0.0,0.0,audio/Audio_Moth_5_high_Audio_Moth_5_20250318_071140.wav,spectrograms/Audio_Moth_5_high_Audio_Moth_5_20250318_071140.png,insects,
Audio_Moth_5_20250320_141653.wav,Audio_Moth_5,high,0.9075974225997924,0.0,0.0,audio/Audio_Moth_5_high_Audio_Moth_5_20250320_141653.wav,spectrograms/Audio_Moth_5_high_Audio_Moth_5_20250320_141653.png,faint-bird,
Audio_Moth_5_20250321_134209.wav,Audio_Moth_5,high,0.8368254899978638,0.0,0.0,audio/Audio_Moth_5_high_Audio_Moth_5_20250321_134209.wav,spectrograms/Audio_Moth_5_high_Audio_Moth_5_20250321_134209.png,faint-bird,
Audio_Moth_5_20250317_131148.wav,Audio_Moth_5,high,0.8241251111030579,0.0,0.0,audio/Audio_Moth_5_high_Audio_Moth_5_20250317_131148.wav,spectrograms/Audio_Moth_5_high_Audio_Moth_5_20250317_131148.png,faint-bird,
Audio_Moth_6_20250321_081720.wav,Audio_Moth_6,high,0.9999717473983764,0.0,0.0,audio/Audio_Moth_6_high_Audio_Moth_6_20250321_081720.wav,spectrograms/Audio_Moth_6_high_Audio_Moth_6_20250321_081720.png,faint-bird,
Audio_Moth_6_20250317_153514.wav,Audio_Moth_6,high,0.9997947812080384,0.0,0.0,audio/Audio_Moth_6_high_Audio_Moth_6_20250317_153514.wav,spectrograms/Audio_Moth_6_high_Audio_Moth_6_20250317_153514.png,insects,
Audio_Moth_6_20250320_055159.wav,Audio_Moth_6,high,0.9995115995407104,0.0,0.0,audio/Audio_Moth_6_high_Audio_Moth_6_20250320_055159.wav,spectrograms/Audio_Moth_6_high_Audio_Moth_6_20250320_055159.png,faint-bird,
Audio_Moth_6_20250320_105435.wav,Audio_Moth_6,high,0.9991745352745056,0.0,0.0,audio/Audio_Moth_6_high_Audio_Moth_6_20250320_105435.wav,spectrograms/Audio_Moth_6_high_Audio_Moth_6_20250320_105435.png,rain,
Audio_Moth_6_20250318_115101.wav,Audio_Moth_6,high,0.9987497329711914,0.0,0.0,audio/Audio_Moth_6_high_Audio_Moth_6_20250318_115101.wav,spectrograms/Audio_Moth_6_high_Audio_Moth_6_20250318_115101.png,faint-bird,
Audio_Moth_6_20250320_094547.wav,Audio_Moth_6,high,0.9956046342849731,0.0,0.0,audio/Audio_Moth_6_high_Audio_Moth_6_20250320_094547.wav,spectrograms/Audio_Moth_6_high_Audio_Moth_6_20250320_094547.png,device-noise,
Audio_Moth_6_20250320_123811.wav,Audio_Moth_6,high,0.9952730536460876,0.0,0.0,audio/Audio_Moth_6_high_Audio_Moth_6_20250320_123811.wav,spectrograms/Audio_Moth_6_high_Audio_Moth_6_20250320_123811.png,faint-bird,
Audio_Moth_6_20250317_194126.wav,Audio_Moth_6,high,0.9878435134887696,0.2882738,0.0,audio/Audio_Moth_6_high_Audio_Moth_6_20250317_194126.wav,spectrograms/Audio_Moth_6_high_Audio_Moth_6_20250317_194126.png,faint-bird,
Audio_Moth_6_20250317_152323.wav,Audio_Moth_6,high,0.9829657673835754,0.0,0.0,audio/Audio_Moth_6_high_Audio_Moth_6_20250317_152323.wav,spectrograms/Audio_Moth_6_high_Audio_Moth_6_20250317_152323.png,insects,
Audio_Moth_6_20250319_161250.wav,Audio_Moth_6,high,0.9813971519470216,0.0,0.0,audio/Audio_Moth_6_high_Audio_Moth_6_20250319_161250.wav,spectrograms/Audio_Moth_6_high_Audio_Moth_6_20250319_161250.png,faint-bird,
Audio_Moth_6_20250321_095705.wav,Audio_Moth_6,high,0.9354406595230104,0.0,0.0,audio/Audio_Moth_6_high_Audio_Moth_6_20250321_095705.wav,spectrograms/Audio_Moth_6_high_Audio_Moth_6_20250321_095705.png,faint-bird,
Audio_Moth_6_20250319_164408.wav,Audio_Moth_6,high,0.9316230416297911,0.0,0.0,audio/Audio_Moth_6_high_Audio_Moth_6_20250319_164408.wav,spectrograms/Audio_Moth_6_high_Audio_Moth_6_20250319_164408.png,faint-bird,
Audio_Moth_6_20250320_075017.wav,Audio_Moth_6,high,0.886144757270813,0.0,0.0,audio/Audio_Moth_6_high_Audio_Moth_6_20250320_075017.wav,spectrograms/Audio_Moth_6_high_Audio_Moth_6_20250320_075017.png,faint-bird,
Audio_Moth_6_20250319_041617.wav,Audio_Moth_6,high,0.8545706868171692,0.0,0.0,audio/Audio_Moth_6_high_Audio_Moth_6_20250319_041617.wav,spectrograms/Audio_Moth_6_high_Audio_Moth_6_20250319_041617.png,faint-bird,
Audio_Moth_6_20250319_205702.wav,Audio_Moth_6,high,0.8472073078155518,0.0,0.0,audio/Audio_Moth_6_high_Audio_Moth_6_20250319_205702.wav,spectrograms/Audio_Moth_6_high_Audio_Moth_6_20250319_205702.png,faint-bird,
