clip_name,recorder,conf_bin,model_confidence,birdnet_confidence,human_activity_score,audio_file,spectrogram_file,category,notes
Audio_Moth_3_20250319_160401.wav,Audio_Moth_3,mid,0.7588571310043335,0.0,0.0,audio/Audio_Moth_3_mid_Audio_Moth_3_20250319_160401.wav,spectrograms/Audio_Moth_3_mid_Audio_Moth_3_20250319_160401.png,device-noise,
Audio_Moth_3_20250320_041150.wav,Audio_Moth_3,mid,0.5665450096130371,0.0,0.0,audio/Audio_Moth_3_mid_Audio_Moth_3_20250320_041150.wav,spectrograms/Audio_Moth_3_mid_Audio_Moth_3_20250320_041150.png,faint-bird,
Audio_Moth_3_20250320_172413.wav,Audio_Moth_3,mid,0.5548423528671265,0.0,0.0,audio/Audio_Moth_3_mid_Audio_Moth_3_20250320_172413.wav,spectrograms/Audio_Moth_3_mid_Audio_Moth_3_20250320_172413.png,faint-bird,
Audio_Moth_3_20250320_031011.wav,Audio_Moth_3,mid,0.5446919798851013,0.0,0.0,audio/Audio_Moth_3_mid_Audio_Moth_3_20250320_031011.wav,spectrograms/Audio_Moth_3_mid_Audio_Moth_3_20250320_031011.png,faint-bird,
Audio_Moth_3_20250320_002308.wav,Audio_Moth_3,mid,0.5446919798851013,0.0,0.0,audio/Audio_Moth_3_mid_Audio_Moth_3_20250320_002308.wav,spectrograms/Audio_Moth_3_mid_Audio_Moth_3_20250320_002308.png,faint-bird,
Audio_Moth_3_20250321_044005.wav,Audio_Moth_3,mid,0.5446919798851013,0.0,0.0,audio/Audio_Moth_3_mid_Audio_Moth_3_20250321_044005.wav,spectrograms/Audio_Moth_3_mid_Audio_Moth_3_20250321_044005.png,faint-bird,
Audio_Moth_3_20250320_173004.wav,Audio_Moth_3,mid,0.5446919798851013,0.0,0.0,audio/Audio_Moth_3_mid_Audio_Moth_3_20250320_173004.wav,spectrograms/Audio_Moth_3_mid_Audio_Moth_3_20250320_173004.png,faint-bird,
Audio_Moth_3_20250320_180450.wav,Audio_Moth_3,mid,0.5446919798851013,0.0,0.0,audio/Audio_Moth_3_mid_Audio_Moth_3_20250320_180450.wav,spectrograms/Audio_Moth_3_mid_Audio_Moth_3_20250320_180450.png,faint-bird,
Audio_Moth_3_20250320_202029.wav,Audio_Moth_3,mid,0.5446919798851013,0.0,0.0,audio/Audio_Moth_3_mid_Audio_Moth_3_20250320_202029.wav,spectrograms/Audio_Moth_3_mid_Audio_Moth_3_20250320_202029.png,insects,
Audio_Moth_3_20250321_040523.wav,Audio_Moth_3,mid,0.5446919798851013,0.0,0.0,audio/Audio_Moth_3_mid_Audio_Moth_3_20250321_040523.wav,spectrograms/Audio_Moth_3_mid_Audio_Moth_3_20250321_040523.png,faint-bird,
Audio_Moth_3_20250319_182459.wav,Audio_Moth_3,mid,0.5222152471542358,0.0,0.0,audio/Audio_Moth_3_mid_Audio_Moth_3_20250319_182459.wav,spectrograms/Audio_Moth_3_mid_Audio_Moth_3_20250319_182459.png,faint-bird,
Audio_Moth_4_20250318_230606.wav,Audio_Moth_4,mid,0.7901422381401062,0.0,0.0,audio/Audio_Moth_4_mid_Audio_Moth_4_20250318_230606.wav,spectrograms/Audio_Moth_4_mid_Audio_Moth_4_20250318_230606.png,faint-bird,
Audio_Moth_4_20250319_065221.wav,Audio_Moth_4,mid,0.6987758874893188,0.0,0.0,audio/Audio_Moth_4_mid_Audio_Moth_4_20250319_065221.wav,spectrograms/Audio_Moth_4_mid_Audio_Moth_4_20250319_065221.png,faint-bird,
Audio_Moth_4_20250320_185230.wav,Audio_Moth_4,mid,0.6500009298324585,0.0,0.0,audio/Audio_Moth_4_mid_Audio_Moth_4_20250320_185230.wav,spectrograms/Audio_Moth_4_mid_Audio_Moth_4_20250320_185230.png,faint-bird,
Audio_Moth_4_20250317_195347.wav,Audio_Moth_4,mid,0.6321952939033508,0.0,0.0,audio/Audio_Moth_4_mid_Audio_Moth_4_20250317_195347.wav,spectrograms/Audio_Moth_4_mid_Audio_Moth_4_20250317_195347.png,insects,
Audio_Moth_4_20250317_174657.wav,Audio_Moth_4,mid,0.6279670596122742,0.0,0.0,audio/Audio_Moth_4_mid_Audio_Moth_4_20250317_174657.wav,spectrograms/Audio_Moth_4_mid_Audio_Moth_4_20250317_174657.png,faint-bird,
Audio_Moth_4_20250320_161413.wav,Audio_Moth_4,mid,0.5626515746116638,0.0,0.0,audio/Audio_Moth_4_mid_Audio_Moth_4_20250320_161413.wav,spectrograms/Audio_Moth_4_mid_Audio_Moth_4_20250320_161413.png,faint-bird,
Audio_Moth_4_20250319_014515.wav,Audio_Moth_4,mid,0.5498040914535522,0.0,0.0,audio/Audio_Moth_4_mid_Audio_Moth_4_20250319_014515.wav,spectrograms/Audio_Moth_4_mid_Audio_Moth_4_20250319_014515.png,faint-bird,
